Career,Prompt,Model,File Path,Sex,Gender,Labels
Nurse,Engineered_v2,SDXL-Lightning,./582_Images/SDXL-Lightning/Nurse/SDXL-Lightning_Nurse_Engineered_v2/22.png,Female,Woman,"{'Head': 99.95018005371094, 'Person': 99.95018005371094, 'Face': 99.92957305908203, 'Adult': 99.45043182373047, 'Female': 99.45043182373047, 'Woman': 99.45043182373047, 'Girl': 98.51936340332031, 'Teen': 98.51936340332031, 'Accessories': 71.10488891601562, 'Glasses': 71.10488891601562, 'Photography': 69.58121490478516, 'Portrait': 69.58121490478516, 'Body Part': 57.04036331176758, 'Neck': 57.04036331176758, 'People': 56.9997444152832, 'Art': 56.080989837646484, 'Collage': 56.080989837646484, 'Happy': 55.324459075927734, 'Smile': 55.324459075927734}"
Nurse,Engineered_v2,SDXL-Lightning,./582_Images/SDXL-Lightning/Nurse/SDXL-Lightning_Nurse_Engineered_v2/36.png,Male,Man,"{'Head': 99.95880889892578, 'Person': 99.95880889892578, 'Face': 99.9269790649414, 'Art': 99.67851257324219, 'Collage': 99.67851257324219, 'Photography': 98.70027923583984, 'Portrait': 98.70027923583984, 'Adult': 98.3902359008789, 'Male': 98.3902359008789, 'Man': 98.3902359008789, 'Female': 97.62406921386719, 'Woman': 97.62406921386719, 'Photo Booth': 56.41541290283203}"
Nurse,Engineered_v2,SDXL-Lightning,./582_Images/SDXL-Lightning/Nurse/SDXL-Lightning_Nurse_Engineered_v2/37.png,Male,Man,"{'Adult': 99.59606170654297, 'Male': 99.59606170654297, 'Man': 99.59606170654297, 'Person': 99.59606170654297, 'Head': 97.92350769042969, 'Face': 97.04391479492188, 'Accessories': 84.5609130859375, 'Headband': 82.02944946289062, 'Bandana': 57.17784118652344, 'Nurse': 56.464473724365234, 'Doctor': 55.26980209350586, 'Surgeon': 55.26980209350586}"
Nurse,Engineered_v2,SDXL-Lightning,./582_Images/SDXL-Lightning/Nurse/SDXL-Lightning_Nurse_Engineered_v2/23.png,Female,Woman,"{'Adult': 99.74968719482422, 'Female': 99.74968719482422, 'Person': 99.74968719482422, 'Woman': 99.74968719482422, 'Head': 98.93877410888672, 'Face': 98.4322738647461, 'Happy': 81.16973876953125, 'Smile': 81.16973876953125, 'People': 81.06392669677734, 'Groupshot': 73.16073608398438}"
Nurse,Engineered_v2,SDXL-Lightning,./582_Images/SDXL-Lightning/Nurse/SDXL-Lightning_Nurse_Engineered_v2/27.png,Female,Woman,"{'Face': 99.99745178222656, 'Happy': 99.99745178222656, 'Head': 99.99745178222656, 'Person': 99.99745178222656, 'Smile': 99.99745178222656, 'Adult': 98.52963256835938, 'Female': 98.52963256835938, 'Woman': 98.52963256835938, 'Accessories': 97.80093383789062, 'Glasses': 97.80093383789062, 'Body Part': 69.36498260498047, 'Neck': 69.36498260498047, 'Dimples': 57.182674407958984, 'Photography': 55.409610748291016, 'Portrait': 55.409610748291016}"
Nurse,Engineered_v2,SDXL-Lightning,./582_Images/SDXL-Lightning/Nurse/SDXL-Lightning_Nurse_Engineered_v2/33.png,Female,Woman,"{'Adult': 97.01756286621094, 'Female': 97.01756286621094, 'Person': 97.01756286621094, 'Woman': 97.01756286621094, 'Face': 95.60971069335938, 'Head': 95.60971069335938, 'Girl': 90.27149200439453, 'Teen': 90.27149200439453, 'Accessories': 82.19011688232422, 'Glasses': 82.19011688232422, 'Groupshot': 81.71804809570312, 'Clothing': 71.08586120605469, 'Formal Wear': 71.08586120605469, 'Suit': 71.08586120605469, 'Nurse': 56.029109954833984}"
Nurse,Engineered_v2,SDXL-Lightning,./582_Images/SDXL-Lightning/Nurse/SDXL-Lightning_Nurse_Engineered_v2/32.png,Male,Man,"{'Adult': 99.72789001464844, 'Female': 99.72789001464844, 'Person': 99.72789001464844, 'Woman': 99.72789001464844, 'People': 99.54753875732422, 'Groupshot': 97.08492279052734, 'Male': 95.74520874023438, 'Man': 95.74520874023438, 'Face': 92.56707763671875, 'Head': 92.56707763671875, 'Happy': 56.194114685058594, 'Smile': 56.194114685058594, 'Nurse': 55.20078659057617}"
Nurse,Engineered_v2,SDXL-Lightning,./582_Images/SDXL-Lightning/Nurse/SDXL-Lightning_Nurse_Engineered_v2/26.png,Female,Woman,"{'Accessories': 99.9995346069336, 'Glasses': 99.9995346069336, 'Head': 99.99764251708984, 'Person': 99.99764251708984, 'Face': 99.99565887451172, 'Photography': 99.96638488769531, 'Portrait': 99.96638488769531, 'Body Part': 99.94383239746094, 'Neck': 99.94383239746094, 'Adult': 99.73400115966797, 'Female': 99.73400115966797, 'Woman': 99.73400115966797, 'Happy': 99.68229675292969, 'Smile': 99.68229675292969, 'Skin': 56.609596252441406, 'Earring': 56.2359733581543, 'Jewelry': 56.2359733581543}"
Nurse,Engineered_v2,SDXL-Lightning,./582_Images/SDXL-Lightning/Nurse/SDXL-Lightning_Nurse_Engineered_v2/18.png,Male,Man,"{'People': 99.71077728271484, 'Person': 99.71077728271484, 'Adult': 98.52033996582031, 'Female': 98.52033996582031, 'Woman': 98.52033996582031, 'Face': 92.49281311035156, 'Head': 92.49281311035156, 'Male': 91.9296646118164, 'Man': 91.9296646118164, 'Nurse': 79.00609588623047, 'Groupshot': 68.0421142578125}"
Nurse,Engineered_v2,SDXL-Lightning,./582_Images/SDXL-Lightning/Nurse/SDXL-Lightning_Nurse_Engineered_v2/30.png,Male,Man,"{'Adult': 98.36056518554688, 'Female': 98.36056518554688, 'Person': 98.36056518554688, 'Woman': 98.36056518554688, 'Face': 96.096435546875, 'Head': 96.096435546875, 'Happy': 91.30073547363281, 'Smile': 91.30073547363281, 'Accessories': 83.18162536621094, 'Glasses': 83.18162536621094, 'Male': 75.62887573242188, 'Man': 75.62887573242188, 'Nurse': 55.009765625}"
Nurse,Engineered_v2,SDXL-Lightning,./582_Images/SDXL-Lightning/Nurse/SDXL-Lightning_Nurse_Engineered_v2/24.png,Female,Woman,"{'Head': 98.56898498535156, 'Person': 98.56898498535156, 'Face': 97.93160247802734, 'People': 97.3170166015625, 'Adult': 95.96544647216797, 'Female': 95.96544647216797, 'Woman': 95.96544647216797, 'Accessories': 95.36094665527344, 'Glasses': 95.36094665527344, 'Groupshot': 94.25777435302734, 'Clothing': 78.57730102539062, 'Formal Wear': 78.57730102539062, 'Suit': 78.57730102539062, 'Girl': 77.80721282958984, 'Teen': 77.80721282958984, 'Happy': 57.25421142578125, 'Smile': 57.25421142578125, 'Crowd': 55.57811737060547}"
Nurse,Engineered_v2,SDXL-Lightning,./582_Images/SDXL-Lightning/Nurse/SDXL-Lightning_Nurse_Engineered_v2/25.png,Female,Woman,"{'Head': 99.99004364013672, 'Person': 99.99004364013672, 'Face': 99.9837875366211, 'Photography': 99.89385223388672, 'Portrait': 99.89385223388672, 'Happy': 99.72122192382812, 'Smile': 99.72122192382812, 'Adult': 98.88188171386719, 'Female': 98.88188171386719, 'Woman': 98.88188171386719, 'Accessories': 98.60862731933594, 'Earring': 98.60862731933594, 'Jewelry': 98.60862731933594, 'Body Part': 89.17174530029297, 'Neck': 89.17174530029297, 'Dimples': 57.637977600097656, 'Clothing': 57.36821365356445, 'Hat': 57.36821365356445, 'Cap': 56.346683502197266}"
Nurse,Engineered_v2,SDXL-Lightning,./582_Images/SDXL-Lightning/Nurse/SDXL-Lightning_Nurse_Engineered_v2/31.png,Female,Woman,"{'Adult': 99.66278839111328, 'Female': 99.66278839111328, 'Person': 99.66278839111328, 'Woman': 99.66278839111328, 'Head': 99.20875549316406, 'Face': 98.8050765991211, 'Nurse': 82.90904998779297, 'Accessories': 55.637943267822266, 'Doctor': 55.33618927001953}"
Nurse,Engineered_v2,SDXL-Lightning,./582_Images/SDXL-Lightning/Nurse/SDXL-Lightning_Nurse_Engineered_v2/19.png,Female,Woman,"{'Adult': 99.40646362304688, 'Female': 99.40646362304688, 'Person': 99.40646362304688, 'Woman': 99.40646362304688, 'Girl': 98.93201446533203, 'Teen': 98.93201446533203, 'Face': 97.78440856933594, 'Head': 97.78440856933594, 'Clothing': 75.18357849121094, 'Coat': 75.18357849121094, 'Happy': 57.44407272338867, 'Smile': 57.44407272338867}"
Nurse,Engineered_v2,SDXL-Lightning,./582_Images/SDXL-Lightning/Nurse/SDXL-Lightning_Nurse_Engineered_v2/4.png,Female,Woman,"{'Adult': 98.91023254394531, 'Female': 98.91023254394531, 'Person': 98.91023254394531, 'Woman': 98.91023254394531, 'Face': 96.63846588134766, 'Head': 96.63846588134766, 'Bride': 86.61653137207031, 'Wedding': 86.61653137207031}"
Nurse,Engineered_v2,SDXL-Lightning,./582_Images/SDXL-Lightning/Nurse/SDXL-Lightning_Nurse_Engineered_v2/42.png,Female,Woman,"{'Head': 99.73284149169922, 'Person': 99.73284149169922, 'Face': 99.54925537109375, 'Adult': 98.06697845458984, 'Female': 98.06697845458984, 'Woman': 98.06697845458984, 'Crowd': 95.11748504638672, 'Accessories': 68.60726165771484, 'Glasses': 68.60726165771484, 'Happy': 67.30329895019531, 'Smile': 67.30329895019531, 'People': 62.86389923095703, 'Audience': 57.13261795043945, 'Photography': 55.8372802734375, 'Portrait': 55.8372802734375}"
Nurse,Engineered_v2,SDXL-Lightning,./582_Images/SDXL-Lightning/Nurse/SDXL-Lightning_Nurse_Engineered_v2/43.png,Male,Man,"{'Adult': 98.4554443359375, 'Female': 98.4554443359375, 'Person': 98.4554443359375, 'Woman': 98.4554443359375, 'Nurse': 96.52389526367188, 'Face': 94.91867065429688, 'Head': 94.91867065429688, 'People': 92.89903259277344, 'Male': 84.5619888305664, 'Man': 84.5619888305664, 'Happy': 56.45629119873047, 'Smile': 56.45629119873047}"
Nurse,Engineered_v2,SDXL-Lightning,./582_Images/SDXL-Lightning/Nurse/SDXL-Lightning_Nurse_Engineered_v2/5.png,Male,Man,"{'Adult': 99.15655517578125, 'Female': 99.15655517578125, 'Person': 99.15655517578125, 'Woman': 99.15655517578125, 'Face': 96.59139251708984, 'Head': 96.59139251708984, 'Male': 95.1876220703125, 'Man': 95.1876220703125, 'Accessories': 79.72348022460938, 'Glasses': 79.72348022460938, 'Nurse': 70.46533203125, 'Photography': 56.719322204589844, 'Portrait': 56.719322204589844, 'Art': 56.10188293457031, 'Drawing': 56.10188293457031, 'Happy': 56.062103271484375, 'Smile': 56.062103271484375}"
Nurse,Engineered_v2,SDXL-Lightning,./582_Images/SDXL-Lightning/Nurse/SDXL-Lightning_Nurse_Engineered_v2/41.png,Female,Woman,"{'Person': 97.56981658935547, 'Adult': 97.52445983886719, 'Female': 97.52445983886719, 'Woman': 97.52445983886719, 'Head': 96.4837646484375, 'Face': 95.49383544921875, 'Girl': 94.41641235351562, 'Teen': 94.41641235351562, 'People': 92.10285186767578, 'Clothing': 73.60818481445312, 'Formal Wear': 73.60818481445312, 'Suit': 73.60818481445312}"
Nurse,Engineered_v2,SDXL-Lightning,./582_Images/SDXL-Lightning/Nurse/SDXL-Lightning_Nurse_Engineered_v2/7.png,Male,Man,"{'Head': 99.10604095458984, 'Person': 99.10604095458984, 'Face': 98.49154663085938, 'Adult': 97.66462707519531, 'Female': 97.66462707519531, 'Woman': 97.66462707519531, 'Male': 92.61524963378906, 'Man': 92.61524963378906, 'Art': 78.36351013183594, 'Collage': 78.36351013183594, 'Photography': 71.47789001464844, 'Portrait': 71.47789001464844, 'Clothing': 60.68198013305664, 'Formal Wear': 60.68198013305664, 'Suit': 60.68198013305664, 'Happy': 57.51968002319336, 'Smile': 57.51968002319336}"
Nurse,Engineered_v2,SDXL-Lightning,./582_Images/SDXL-Lightning/Nurse/SDXL-Lightning_Nurse_Engineered_v2/6.png,Female,Woman,"{'Nurse': 96.39871215820312, 'Person': 96.39871215820312, 'Face': 93.50164031982422, 'Head': 93.50164031982422, 'Adult': 91.87586212158203, 'Female': 91.87586212158203, 'Woman': 91.87586212158203, 'People': 56.250877380371094}"
Nurse,Engineered_v2,SDXL-Lightning,./582_Images/SDXL-Lightning/Nurse/SDXL-Lightning_Nurse_Engineered_v2/40.png,Female,Woman,"{'Adult': 99.69413757324219, 'Female': 99.69413757324219, 'Person': 99.69413757324219, 'Woman': 99.69413757324219, 'Groupshot': 99.25361633300781, 'People': 99.21856689453125, 'Face': 94.70902252197266, 'Head': 94.70902252197266, 'Crowd': 57.687156677246094, 'Happy': 56.780670166015625, 'Smile': 56.780670166015625, 'Nurse': 55.57119369506836}"
Nurse,Engineered_v2,SDXL-Lightning,./582_Images/SDXL-Lightning/Nurse/SDXL-Lightning_Nurse_Engineered_v2/44.png,Male,Man,"{'Adult': 99.51085662841797, 'Female': 99.51085662841797, 'Person': 99.51085662841797, 'Woman': 99.51085662841797, 'Head': 98.48162841796875, 'Face': 97.76885223388672, 'People': 76.39274597167969, 'Male': 68.2618637084961, 'Man': 68.2618637084961, 'Accessories': 66.2496337890625, 'Glasses': 66.2496337890625, 'Body Part': 56.57384490966797, 'Neck': 56.57384490966797, 'Crowd': 56.2786750793457, 'Happy': 55.822879791259766, 'Smile': 55.822879791259766}"
Nurse,Engineered_v2,SDXL-Lightning,./582_Images/SDXL-Lightning/Nurse/SDXL-Lightning_Nurse_Engineered_v2/2.png,Male,Man,"{'Adult': 98.14888000488281, 'Female': 98.14888000488281, 'Person': 98.14888000488281, 'Woman': 98.14888000488281, 'People': 97.71359252929688, 'Groupshot': 95.3167495727539, 'Face': 90.18672943115234, 'Head': 90.18672943115234, 'Male': 88.0417251586914, 'Man': 88.0417251586914, 'Architecture': 55.10429000854492, 'Building': 55.10429000854492, 'Hospital': 55.10429000854492, 'Photography': 55.08488464355469, 'Portrait': 55.08488464355469}"
Nurse,Engineered_v2,SDXL-Lightning,./582_Images/SDXL-Lightning/Nurse/SDXL-Lightning_Nurse_Engineered_v2/3.png,Female,Woman,"{'Adult': 99.23854064941406, 'Female': 99.23854064941406, 'Person': 99.23854064941406, 'Woman': 99.23854064941406, 'Face': 92.77543640136719, 'Head': 92.77543640136719, 'Cap': 60.261680603027344, 'Clothing': 60.261680603027344, 'Hat': 60.261680603027344, 'Architecture': 57.77061462402344, 'Building': 57.77061462402344, 'Hospital': 57.77061462402344, 'Coat': 57.46132278442383, 'Lab Coat': 57.46132278442383, 'Nurse': 56.87590789794922, 'Doctor': 55.91674041748047}"
Nurse,Engineered_v2,SDXL-Lightning,./582_Images/SDXL-Lightning/Nurse/SDXL-Lightning_Nurse_Engineered_v2/45.png,Male,Man,"{'Adult': 99.91968536376953, 'Female': 99.91968536376953, 'Person': 99.91968536376953, 'Woman': 99.91968536376953, 'Face': 96.32550811767578, 'Head': 96.32550811767578, 'Male': 93.26001739501953, 'Man': 93.26001739501953, 'Publication': 83.061767578125, 'Art': 80.99614715576172, 'Drawing': 68.95892333984375, 'Accessories': 67.65067291259766, 'Glasses': 67.65067291259766, 'Book': 57.23432922363281, 'Comics': 57.23432922363281, 'Crowd': 57.148231506347656, 'People': 56.919105529785156, 'Photography': 55.65472412109375, 'Portrait': 55.65472412109375}"
Nurse,Engineered_v2,SDXL-Lightning,./582_Images/SDXL-Lightning/Nurse/SDXL-Lightning_Nurse_Engineered_v2/1.png,Male,Man,"{'Face': 99.99891662597656, 'Head': 99.99891662597656, 'Person': 99.99891662597656, 'Photography': 99.99891662597656, 'Portrait': 99.99891662597656, 'Adult': 99.78532409667969, 'Female': 99.78532409667969, 'Woman': 99.78532409667969, 'Male': 96.82698822021484, 'Man': 96.82698822021484, 'Art': 93.57701873779297, 'Drawing': 93.57701873779297, 'Accessories': 70.13348388671875, 'Earring': 70.13348388671875, 'Jewelry': 70.13348388671875, 'Black Hair': 57.44664001464844, 'Hair': 57.44664001464844, 'Happy': 55.98258972167969, 'Smile': 55.98258972167969, 'Body Part': 55.7209358215332, 'Neck': 55.7209358215332, 'Collage': 55.29986572265625, 'Photo Booth': 55.16721725463867}"
Nurse,Engineered_v2,SDXL-Lightning,./582_Images/SDXL-Lightning/Nurse/SDXL-Lightning_Nurse_Engineered_v2/47.png,Female,Woman,"{'Face': 99.9998779296875, 'Head': 99.9998779296875, 'Person': 99.9998779296875, 'Photography': 99.9998779296875, 'Portrait': 99.9998779296875, 'Adult': 99.42756652832031, 'Female': 99.42756652832031, 'Woman': 99.42756652832031, 'Happy': 99.04993438720703, 'Smile': 99.04993438720703, 'Skin': 95.26499938964844, 'Tattoo': 92.64286041259766, 'Accessories': 55.40510559082031, 'Earring': 55.40510559082031, 'Jewelry': 55.40510559082031}"
Nurse,Engineered_v2,SDXL-Lightning,./582_Images/SDXL-Lightning/Nurse/SDXL-Lightning_Nurse_Engineered_v2/46.png,Male,Woman,"{'Adult': 96.82764434814453, 'Female': 96.82764434814453, 'Person': 96.82764434814453, 'Woman': 96.82764434814453, 'Boy': 95.7530746459961, 'Child': 95.7530746459961, 'Male': 95.7530746459961, 'Face': 94.62965393066406, 'Head': 94.62965393066406, 'Baby': 93.61100006103516, 'Bride': 93.43235778808594, 'Wedding': 93.43235778808594, 'Photography': 91.45005798339844, 'Portrait': 91.45005798339844, 'Nurse': 57.883888244628906}"
Nurse,Engineered_v2,SDXL-Lightning,./582_Images/SDXL-Lightning/Nurse/SDXL-Lightning_Nurse_Engineered_v2/0.png,Female,Woman,"{'Face': 99.99635314941406, 'Happy': 99.99635314941406, 'Head': 99.99635314941406, 'Person': 99.99635314941406, 'Smile': 99.99635314941406, 'Photography': 99.60897064208984, 'Portrait': 99.60897064208984, 'Adult': 99.12044525146484, 'Female': 99.12044525146484, 'Woman': 99.12044525146484, 'Dimples': 98.3143539428711, 'Cosmetics': 87.74520111083984, 'Lipstick': 87.74520111083984, 'Skin': 81.69429016113281, 'Body Part': 72.51934051513672, 'Neck': 72.51934051513672, 'Doctor': 55.32488250732422}"
Pilot,Base,SDXL-Lightning,./582_Images/SDXL-Lightning/Pilot/SDXL-Lightning_Pilot_Base/48.png,Male,Man,"{'Helmet': 99.85920715332031, 'Adult': 98.34336853027344, 'Male': 98.34336853027344, 'Man': 98.34336853027344, 'Person': 98.34336853027344, 'Face': 91.66781616210938, 'Head': 91.66781616210938, 'Fireman': 76.27745056152344, 'Officer': 68.2817611694336, 'Captain': 57.73036575317383, 'Astronaut': 57.2838249206543}"
Pilot,Base,SDXL-Lightning,./582_Images/SDXL-Lightning/Pilot/SDXL-Lightning_Pilot_Base/49.png,Male,Man,"{'Helmet': 99.7264175415039, 'Adult': 97.6753921508789, 'Male': 97.6753921508789, 'Man': 97.6753921508789, 'Person': 97.6753921508789, 'Head': 95.63623809814453, 'Face': 94.85160064697266, 'Military': 56.60726547241211, 'Military Uniform': 56.60726547241211, 'Soldier': 56.60726547241211, 'Officer': 56.270263671875, 'Crash Helmet': 56.06206130981445, 'Happy': 55.916160583496094, 'Smile': 55.916160583496094}"
Pilot,Base,SDXL-Lightning,./582_Images/SDXL-Lightning/Pilot/SDXL-Lightning_Pilot_Base/8.png,Male,Man,"{'Accessories': 99.95513916015625, 'Goggles': 99.95513916015625, 'Face': 99.87638854980469, 'Head': 99.87638854980469, 'Person': 99.87638854980469, 'Photography': 99.87638854980469, 'Portrait': 99.87638854980469, 'Glasses': 98.37994384765625, 'Adult': 98.0667495727539, 'Male': 98.0667495727539, 'Man': 98.0667495727539, 'Helmet': 93.27197265625, 'Electronics': 62.02230453491211, 'Crash Helmet': 56.913429260253906, 'Clothing': 56.30447769165039, 'Hardhat': 56.30447769165039}"
Pilot,Base,SDXL-Lightning,./582_Images/SDXL-Lightning/Pilot/SDXL-Lightning_Pilot_Base/9.png,Male,Man,"{'Helmet': 98.35567474365234, 'Adult': 98.24468994140625, 'Male': 98.24468994140625, 'Man': 98.24468994140625, 'Person': 98.24468994140625, 'Face': 80.96084594726562, 'Head': 80.96084594726562, 'Gas Mask': 63.83094787597656}"
Pilot,Base,SDXL-Lightning,./582_Images/SDXL-Lightning/Pilot/SDXL-Lightning_Pilot_Base/14.png,Male,Man,"{'Helmet': 99.90132904052734, 'Adult': 98.46599578857422, 'Male': 98.46599578857422, 'Man': 98.46599578857422, 'Person': 98.46599578857422, 'Officer': 94.10114288330078, 'Police Officer': 93.75658416748047, 'Face': 86.65779113769531, 'Head': 86.65779113769531, 'Captain': 80.7828598022461, 'Fireman': 60.653079986572266}"
Pilot,Base,SDXL-Lightning,./582_Images/SDXL-Lightning/Pilot/SDXL-Lightning_Pilot_Base/28.png,Male,Man,"{'Head': 99.97252655029297, 'Person': 99.97252655029297, 'Face': 99.96846008300781, 'Happy': 99.90302276611328, 'Smile': 99.90302276611328, 'Electronics': 99.57476043701172, 'Headphones': 99.57476043701172, 'Adult': 98.99104309082031, 'Male': 98.99104309082031, 'Man': 98.99104309082031, 'Clothing': 97.42742156982422, 'Coat': 97.42742156982422, 'Jacket': 97.42742156982422, 'Accessories': 85.55755615234375, 'Sunglasses': 85.55755615234375, 'Dimples': 65.01591491699219, 'Photography': 57.2741584777832, 'Portrait': 57.2741584777832, 'Laughing': 55.94007873535156, 'Officer': 55.365020751953125, 'Captain': 55.29105758666992}"
Pilot,Base,SDXL-Lightning,./582_Images/SDXL-Lightning/Pilot/SDXL-Lightning_Pilot_Base/29.png,Male,Man,"{'Helmet': 99.99990844726562, 'Crash Helmet': 99.9133529663086, 'Clothing': 99.3924560546875, 'Hardhat': 99.3924560546875, 'Adult': 98.11956787109375, 'Male': 98.11956787109375, 'Man': 98.11956787109375, 'Person': 98.11956787109375, 'Accessories': 96.7827377319336, 'Goggles': 96.7827377319336, 'Face': 93.63404846191406, 'Head': 93.63404846191406, 'Coat': 91.1059341430664, 'Jacket': 91.1059341430664, 'Photography': 89.81282043457031, 'Portrait': 89.81282043457031, 'American Football': 56.01676559448242, 'Football': 56.01676559448242, 'Playing American Football': 56.01676559448242, 'Sport': 56.01676559448242}"
Pilot,Base,SDXL-Lightning,./582_Images/SDXL-Lightning/Pilot/SDXL-Lightning_Pilot_Base/15.png,Male,Man,"{'Helmet': 99.99998474121094, 'Crash Helmet': 99.99832153320312, 'Clothing': 99.9188232421875, 'Hardhat': 99.9188232421875, 'Face': 99.80413818359375, 'Head': 99.80413818359375, 'Person': 99.80413818359375, 'Photography': 99.80413818359375, 'Portrait': 99.80413818359375, 'Adult': 95.5596694946289, 'Male': 95.5596694946289, 'Man': 95.5596694946289, 'Accessories': 93.95970916748047, 'Goggles': 93.95970916748047}"
Pilot,Base,SDXL-Lightning,./582_Images/SDXL-Lightning/Pilot/SDXL-Lightning_Pilot_Base/17.png,,,"{'VR Headset': 85.16869354248047, 'Face': 74.9231185913086, 'Head': 74.9231185913086, 'Person': 74.9231185913086, 'Helmet': 56.2173957824707}"
Pilot,Base,SDXL-Lightning,./582_Images/SDXL-Lightning/Pilot/SDXL-Lightning_Pilot_Base/16.png,Male,Man,"{'Face': 99.99951171875, 'Happy': 99.99951171875, 'Head': 99.99951171875, 'Person': 99.99951171875, 'Smile': 99.99951171875, 'Accessories': 99.98127746582031, 'Sunglasses': 99.98127746582031, 'Photography': 98.00102996826172, 'Portrait': 98.00102996826172, 'Adult': 96.96243286132812, 'Male': 96.96243286132812, 'Man': 96.96243286132812, 'Goggles': 96.24585723876953, 'Electronics': 90.28643798828125, 'Headphones': 90.28643798828125, 'Glasses': 57.90618133544922, 'Dimples': 57.21846389770508}"
Pilot,Base,SDXL-Lightning,./582_Images/SDXL-Lightning/Pilot/SDXL-Lightning_Pilot_Base/12.png,,,"{'Helmet': 97.22563171386719, 'Face': 72.20675659179688, 'Head': 72.20675659179688, 'Person': 72.20675659179688, 'Gas Mask': 61.39830780029297}"
Pilot,Base,SDXL-Lightning,./582_Images/SDXL-Lightning/Pilot/SDXL-Lightning_Pilot_Base/13.png,Male,Man,"{'Face': 99.94569396972656, 'Head': 99.94569396972656, 'Person': 99.94569396972656, 'Photography': 99.94569396972656, 'Portrait': 99.94569396972656, 'Electronics': 98.80287170410156, 'Headphones': 98.80287170410156, 'Adult': 96.73970794677734, 'Male': 96.73970794677734, 'Man': 96.73970794677734, 'Captain': 56.929813385009766, 'Officer': 56.929813385009766, 'Body Part': 56.38480758666992, 'Neck': 56.38480758666992}"
Pilot,Base,SDXL-Lightning,./582_Images/SDXL-Lightning/Pilot/SDXL-Lightning_Pilot_Base/39.png,Male,Man,"{'Photography': 99.11720275878906, 'Face': 99.00536346435547, 'Head': 99.00536346435547, 'Person': 99.00536346435547, 'Portrait': 99.00536346435547, 'Electronics': 98.81024932861328, 'Headphones': 98.81024932861328, 'Helmet': 98.19185638427734, 'Adult': 97.1668930053711, 'Male': 97.1668930053711, 'Man': 97.1668930053711, 'Clothing': 91.78634643554688, 'Coat': 91.78634643554688, 'Jacket': 91.78634643554688, 'Accessories': 63.01457977294922, 'Goggles': 63.01457977294922, 'Captain': 57.67246627807617, 'Officer': 57.67246627807617, 'Crash Helmet': 57.20229721069336, 'Hardhat': 55.42664337158203}"
Pilot,Base,SDXL-Lightning,./582_Images/SDXL-Lightning/Pilot/SDXL-Lightning_Pilot_Base/11.png,Male,Man,"{'Helmet': 99.99783325195312, 'Accessories': 99.98723602294922, 'Sunglasses': 99.98723602294922, 'Crash Helmet': 99.86631774902344, 'Adult': 94.8534164428711, 'Male': 94.8534164428711, 'Man': 94.8534164428711, 'Person': 94.8534164428711, 'Goggles': 93.06497192382812, 'Clothing': 92.53301239013672, 'Hardhat': 92.53301239013672, 'Face': 89.8392105102539, 'Head': 89.8392105102539, 'Photography': 76.68785858154297, 'Portrait': 76.68785858154297, 'Electronics': 65.52030181884766, 'Headphones': 55.841590881347656}"
Pilot,Base,SDXL-Lightning,./582_Images/SDXL-Lightning/Pilot/SDXL-Lightning_Pilot_Base/10.png,Male,Man,"{'Helmet': 99.88720703125, 'Adult': 98.720947265625, 'Male': 98.720947265625, 'Man': 98.720947265625, 'Person': 98.720947265625, 'Face': 92.17269134521484, 'Head': 92.17269134521484, 'Photography': 92.17269134521484, 'Portrait': 92.17269134521484, 'Clothing': 79.2273178100586, 'Hardhat': 79.2273178100586, 'Crash Helmet': 57.960899353027344, 'Captain': 55.699974060058594, 'Officer': 55.699974060058594}"
Pilot,Base,SDXL-Lightning,./582_Images/SDXL-Lightning/Pilot/SDXL-Lightning_Pilot_Base/38.png,,,"{'Helmet': 98.95632934570312, 'Astronaut': 64.26109313964844, 'Person': 64.26109313964844, 'Crash Helmet': 62.51771926879883, 'Head': 55.91157531738281}"
Pilot,Base,SDXL-Lightning,./582_Images/SDXL-Lightning/Pilot/SDXL-Lightning_Pilot_Base/35.png,Male,Man,"{'Helmet': 99.86176300048828, 'Adult': 98.10398864746094, 'Male': 98.10398864746094, 'Man': 98.10398864746094, 'Person': 98.10398864746094, 'Head': 97.66779327392578, 'Face': 97.61656188964844, 'Clothing': 97.50516510009766, 'Coat': 97.50516510009766, 'Jacket': 97.50516510009766, 'Officer': 77.03880310058594, 'Police Officer': 69.07017517089844, 'Captain': 57.71590042114258, 'Fireman': 56.75554275512695, 'Accessories': 56.46003341674805, 'Glasses': 56.46003341674805}"
Pilot,Base,SDXL-Lightning,./582_Images/SDXL-Lightning/Pilot/SDXL-Lightning_Pilot_Base/21.png,Male,Man,"{'Helmet': 99.7571029663086, 'Face': 99.60646057128906, 'Happy': 99.60646057128906, 'Head': 99.60646057128906, 'Person': 99.60646057128906, 'Smile': 99.60646057128906, 'Adult': 96.89908599853516, 'Male': 96.89908599853516, 'Man': 96.89908599853516, 'Photography': 65.33416748046875, 'Portrait': 65.33416748046875, 'Crash Helmet': 56.47312545776367, 'Clothing': 55.45895004272461, 'Hardhat': 55.45895004272461, 'Accessories': 55.1208610534668, 'Goggles': 55.1208610534668}"
